Table Name,State Code,District Code,Tehsil Code,Area Name,Mother Tongue Code,Mother Tongue,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
C0116,09,11,0003,Tehsil - Siana 0003,006000,6 HINDI,429541,227460,202081,374173,197980,176193,55368,29480,25888
C0116,09,11,0003,Tehsil - Siana 0003,006045, 1 BHOJPURI,2,1,1,0,0,0,2,1,1
C0116,09,11,0003,Tehsil - Siana 0003,006060, 2 BUNDELI/BUNDELKHANDI,4,1,3,2,0,2,2,1,1
C0116,09,11,0003,Tehsil - Siana 0003,006095, 3 GARHWALI,1,0,1,1,0,1,0,0,0
C0116,09,11,0003,Tehsil - Siana 0003,006118, 4 HINDI,429437,227406,202031,374102,197941,176161,55335,29465,25870
C0116,09,11,0003,Tehsil - Siana 0003,006242, 5 RAJASTHANI,94,51,43,67,39,28,27,12,15
C0116,09,11,0003,Tehsil - Siana 0003,006999,6 Others,3,1,2,1,0,1,2,1,1
C0116,09,11,0003,Tehsil - Siana 0003,014000,14 NEPALI,18,6,12,12,5,7,6,1,5
C0116,09,11,0003,Tehsil - Siana 0003,014009, 1 NEPALI,18,6,12,12,5,7,6,1,5
C0116,09,11,0003,Tehsil - Siana 0003,015000,15 ORIYA,1,0,1,1,0,1,0,0,0
C0116,09,11,0003,Tehsil - Siana 0003,015031, 1 ORIYA,1,0,1,1,0,1,0,0,0
C0116,09,11,0003,Tehsil - Siana 0003,016000,16 PUNJABI,46,22,24,0,0,0,46,22,24
C0116,09,11,0003,Tehsil - Siana 0003,016018, 1 PUNJABI,46,22,24,0,0,0,46,22,24
C0116,09,11,0003,Tehsil - Siana 0003,020000,20 TAMIL,1,1,0,1,1,0,0,0,0
C0116,09,11,0003,Tehsil - Siana 0003,020020, 1 TAMIL,1,1,0,1,1,0,0,0,0
C0116,09,11,0003,Tehsil - Siana 0003,022000,22 URDU,32197,16759,15438,12810,6614,6196,19387,10145,9242
C0116,09,11,0003,Tehsil - Siana 0003,022014, 1 URDU,32197,16759,15438,12810,6614,6196,19387,10145,9242
C0116,09,11,0003,Tehsil - Siana 0003,040000,40 ENGLISH,2,2,0,2,2,0,0,0,0
C0116,09,11,0003,Tehsil - Siana 0003,040001, 1 ENGLISH,2,2,0,2,2,0,0,0,0
C0116,09,11,0004,Tehsil - Anupshahr 0004,001000,1 ASSAMESE,4,2,2,4,2,2,0,0,0
C0116,09,11,0004,Tehsil - Anupshahr 0004,001002, 1 ASSAMESE,4,2,2,4,2,2,0,0,0
C0116,09,11,0004,Tehsil - Anupshahr 0004,002000,2 BENGALI,9,7,2,0,0,0,9,7,2
C0116,09,11,0004,Tehsil - Anupshahr 0004,002004, 1 BENGALI,9,7,2,0,0,0,9,7,2
C0116,09,11,0004,Tehsil - Anupshahr 0004,006000,6 HINDI,281183,148832,132351,212814,112524,100290,68369,36308,32061
C0116,09,11,0004,Tehsil - Anupshahr 0004,006060, 1 BUNDELI/BUNDELKHANDI,7,3,4,2,0,2,5,3,2
C0116,09,11,0004,Tehsil - Anupshahr 0004,006095, 2 GARHWALI,1,0,1,0,0,0,1,0,1
C0116,09,11,0004,Tehsil - Anupshahr 0004,006118, 3 HINDI,281170,148826,132344,212807,112521,100286,68363,36305,32058
C0116,09,11,0004,Tehsil - Anupshahr 0004,006148, 4 KHARI BOLI,4,2,2,4,2,2,0,0,0
C0116,09,11,0004,Tehsil - Anupshahr 0004,006242, 5 RAJASTHANI,1,1,0,1,1,0,0,0,0
C0116,09,11,0004,Tehsil - Anupshahr 0004,010000,10 MAITHILI,2,2,0,0,0,0,2,2,0
C0116,09,11,0004,Tehsil - Anupshahr 0004,010006, 1 MAITHILI,2,2,0,0,0,0,2,2,0
C0116,09,11,0004,Tehsil - Anupshahr 0004,011000,11 MALAYALAM,12,7,5,0,0,0,12,7,5
C0116,09,11,0004,Tehsil - Anupshahr 0004,011013, 1 MALAYALAM,12,7,5,0,0,0,12,7,5
C0116,09,11,0004,Tehsil - Anupshahr 0004,013000,13 MARATHI,6,4,2,0,0,0,6,4,2
C0116,09,11,0004,Tehsil - Anupshahr 0004,013048, 1 MARATHI,6,4,2,0,0,0,6,4,2
C0116,09,11,0004,Tehsil - Anupshahr 0004,014000,14 NEPALI,2,0,2,2,0,2,0,0,0
C0116,09,11,0004,Tehsil - Anupshahr 0004,014009, 1 NEPALI,2,0,2,2,0,2,0,0,0
C0116,09,11,0004,Tehsil - Anupshahr 0004,016000,16 PUNJABI,228,131,97,48,28,20,180,103,77
C0116,09,11,0004,Tehsil - Anupshahr 0004,016018, 1 PUNJABI,228,131,97,48,28,20,180,103,77
C0116,09,11,0004,Tehsil - Anupshahr 0004,022000,22 URDU,19675,10209,9466,13064,6713,6351,6611,3496,3115
C0116,09,11,0004,Tehsil - Anupshahr 0004,022014, 1 URDU,19675,10209,9466,13064,6713,6351,6611,3496,3115
C0116,09,11,0005,Tehsil - Debai ** 0005,002000,2 BENGALI,40,23,17,7,3,4,33,20,13
C0116,09,11,0005,Tehsil - Debai ** 0005,002004, 1 BENGALI,40,23,17,7,3,4,33,20,13
C0116,09,11,0005,Tehsil - Debai ** 0005,006000,6 HINDI,362331,192800,169531,318877,169542,149335,43454,23258,20196
C0116,09,11,0005,Tehsil - Debai ** 0005,006045, 1 BHOJPURI,3,2,1,0,0,0,3,2,1
C0116,09,11,0005,Tehsil - Debai ** 0005,006060, 2 BUNDELI/BUNDELKHANDI,25,10,15,5,1,4,20,9,11
C0116,09,11,0005,Tehsil - Debai ** 0005,006095, 3 GARHWALI,3,2,1,0,0,0,3,2,1
C0116,09,11,0005,Tehsil - Debai ** 0005,006118, 4 HINDI,362294,192782,169512,318866,169537,149329,43428,23245,20183
C0116,09,11,0005,Tehsil - Debai ** 0005,006148, 5 KHARI BOLI,1,1,0,1,1,0,0,0,0
C0116,09,11,0005,Tehsil - Debai ** 0005,006242, 6 RAJASTHANI,5,3,2,5,3,2,0,0,0
C0116,09,11,0005,Tehsil - Debai ** 0005,011000,11 MALAYALAM,9,5,4,0,0,0,9,5,4
C0116,09,11,0005,Tehsil - Debai ** 0005,011013, 1 MALAYALAM,9,5,4,0,0,0,9,5,4
C0116,09,11,0005,Tehsil - Debai ** 0005,013000,13 MARATHI,14,6,8,0,0,0,14,6,8
C0116,09,11,0005,Tehsil - Debai ** 0005,013048, 1 MARATHI,14,6,8,0,0,0,14,6,8
C0116,09,11,0005,Tehsil - Debai ** 0005,014000,14 NEPALI,10,6,4,4,3,1,6,3,3
C0116,09,11,0005,Tehsil - Debai ** 0005,014009, 1 NEPALI,10,6,4,4,3,1,6,3,3
C0116,09,11,0005,Tehsil - Debai ** 0005,015000,15 ORIYA,7,3,4,0,0,0,7,3,4
C0116,09,11,0005,Tehsil - Debai ** 0005,015031, 1 ORIYA,7,3,4,0,0,0,7,3,4
C0116,09,11,0005,Tehsil - Debai ** 0005,016000,16 PUNJABI,149,82,67,24,13,11,125,69,56
C0116,09,11,0005,Tehsil - Debai ** 0005,016018, 1 PUNJABI,149,82,67,24,13,11,125,69,56
C0116,09,11,0005,Tehsil - Debai ** 0005,020000,20 TAMIL,16,7,9,0,0,0,16,7,9
C0116,09,11,0005,Tehsil - Debai ** 0005,020020, 1 TAMIL,16,7,9,0,0,0,16,7,9
C0116,09,11,0005,Tehsil - Debai ** 0005,021000,21 TELUGU,32,18,14,0,0,0,32,18,14
C0116,09,11,0005,Tehsil - Debai ** 0005,021035, 1 TELUGU,32,18,14,0,0,0,32,18,14
C0116,09,11,0005,Tehsil - Debai ** 0005,022000,22 URDU,18048,9432,8616,6476,3414,3062,11572,6018,5554
C0116,09,11,0005,Tehsil - Debai ** 0005,022014, 1 URDU,18048,9432,8616,6476,3414,3062,11572,6018,5554
C0116,09,11,0005,Tehsil - Debai ** 0005,028000,28 ARABIC/ARBI,4,2,2,0,0,0,4,2,2
C0116,09,11,0005,Tehsil - Debai ** 0005,028001, 1 ARABIC/ARBI,4,2,2,0,0,0,4,2,2
C0116,09,11,0005,Tehsil - Debai ** 0005,040000,40 ENGLISH,1,1,0,1,1,0,0,0,0
C0116,09,11,0005,Tehsil - Debai ** 0005,040001, 1 ENGLISH,1,1,0,1,1,0,0,0,0
C0116,09,11,0005,Tehsil - Debai ** 0005,123000,123 OTHERS,12,7,5,0,0,0,12,7,5
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,002000,2 BENGALI,13,5,8,8,3,5,5,2,3
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,002004, 1 BENGALI,13,5,8,8,3,5,5,2,3
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,006000,6 HINDI,367108,196284,170824,318486,170438,148048,48622,25846,22776
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,006026, 1 BANJARI,57,28,29,57,28,29,0,0,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,006059, 2 BRAJBHASHA,57,29,28,57,29,28,0,0,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,006060, 3 BUNDELI/BUNDELKHANDI,15,5,10,10,4,6,5,1,4
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,006095, 4 GARHWALI,1,0,1,1,0,1,0,0,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,006117, 5 HARYANVI,1,0,1,1,0,1,0,0,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,006118, 6 HINDI,366957,196212,170745,318360,170377,147983,48597,25835,22762
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,006195, 7 MEWARI,20,10,10,0,0,0,20,10,10
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,011000,11 MALAYALAM,2,1,1,0,0,0,2,1,1
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,011013, 1 MALAYALAM,2,1,1,0,0,0,2,1,1
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,014000,14 NEPALI,8,3,5,2,0,2,6,3,3
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,014009, 1 NEPALI,8,3,5,2,0,2,6,3,3
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,016000,16 PUNJABI,39,20,19,37,18,19,2,2,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,016018, 1 PUNJABI,39,20,19,37,18,19,2,2,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,019000,19 SINDHI,1,1,0,0,0,0,1,1,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,019013, 1 SINDHI,1,1,0,0,0,0,1,1,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,020000,20 TAMIL,1,0,1,1,0,1,0,0,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,020020, 1 TAMIL,1,0,1,1,0,1,0,0,0
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,022000,22 URDU,14811,7775,7036,2240,1180,1060,12571,6595,5976
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,022014, 1 URDU,14811,7775,7036,2240,1180,1060,12571,6595,5976
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,040000,40 ENGLISH,3,2,1,0,0,0,3,2,1
C0116,09,11,0006,Tehsil - Shikarpur ** 0006,040001, 1 ENGLISH,3,2,1,0,0,0,3,2,1
C0116,09,11,0007,Tehsil - Khurja 0007,002000,2 BENGALI,47,32,15,25,17,8,22,15,7
C0116,09,11,0007,Tehsil - Khurja 0007,002004, 1 BENGALI,47,32,15,25,17,8,22,15,7
C0116,09,11,0007,Tehsil - Khurja 0007,004000,4 DOGRI,2,2,0,0,0,0,2,2,0
C0116,09,11,0007,Tehsil - Khurja 0007,004001, 1 DOGRI,2,2,0,0,0,0,2,2,0
C0116,09,11,0007,Tehsil - Khurja 0007,006000,6 HINDI,364611,195287,169324,302056,162174,139882,62555,33113,29442
C0116,09,11,0007,Tehsil - Khurja 0007,006045, 1 BHOJPURI,13,13,0,13,13,0,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,006059, 2 BRAJBHASHA,3,0,3,3,0,3,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,006060, 3 BUNDELI/BUNDELKHANDI,15,7,8,15,7,8,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,006095, 4 GARHWALI,3,2,1,2,1,1,1,1,0
C0116,09,11,0007,Tehsil - Khurja 0007,006117, 5 HARYANVI,1,0,1,1,0,1,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,006118, 6 HINDI,364300,195124,169176,301850,162061,139789,62450,33063,29387
C0116,09,11,0007,Tehsil - Khurja 0007,006242, 7 RAJASTHANI,100,47,53,0,0,0,100,47,53
C0116,09,11,0007,Tehsil - Khurja 0007,006999,6 Others,176,94,82,172,92,80,4,2,2
C0116,09,11,0007,Tehsil - Khurja 0007,013000,13 MARATHI,1,1,0,1,1,0,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,013048, 1 MARATHI,1,1,0,1,1,0,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,014000,14 NEPALI,5,2,3,2,0,2,3,2,1
C0116,09,11,0007,Tehsil - Khurja 0007,014009, 1 NEPALI,5,2,3,2,0,2,3,2,1
C0116,09,11,0007,Tehsil - Khurja 0007,015000,15 ORIYA,8,4,4,8,4,4,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,015031, 1 ORIYA,8,4,4,8,4,4,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,016000,16 PUNJABI,154,74,80,11,6,5,143,68,75
C0116,09,11,0007,Tehsil - Khurja 0007,016018, 1 PUNJABI,150,71,79,11,6,5,139,65,74
C0116,09,11,0007,Tehsil - Khurja 0007,016999,16 Others,4,3,1,0,0,0,4,3,1
C0116,09,11,0007,Tehsil - Khurja 0007,020000,20 TAMIL,1,1,0,1,1,0,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,020020, 1 TAMIL,1,1,0,1,1,0,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,021000,21 TELUGU,6,3,3,1,1,0,5,2,3
C0116,09,11,0007,Tehsil - Khurja 0007,021035, 1 TELUGU,6,3,3,1,1,0,5,2,3
C0116,09,11,0007,Tehsil - Khurja 0007,022000,22 URDU,36711,19248,17463,832,441,391,35879,18807,17072
C0116,09,11,0007,Tehsil - Khurja 0007,022014, 1 URDU,36711,19248,17463,832,441,391,35879,18807,17072
C0116,09,11,0007,Tehsil - Khurja 0007,040000,40 ENGLISH,3,2,1,3,2,1,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,040001, 1 ENGLISH,3,2,1,3,2,1,0,0,0
C0116,09,11,0007,Tehsil - Khurja 0007,123000,123 OTHERS,30,16,14,29,15,14,1,1,0
C0116,09,12,0000,District - Aligarh  12,001000,1 ASSAMESE,10,8,2,8,6,2,2,2,0
C0116,09,12,0000,District - Aligarh  12,001002, 1 ASSAMESE,10,8,2,8,6,2,2,2,0
C0116,09,12,0000,District - Aligarh  12,002000,2 BENGALI,345,194,151,77,44,33,268,150,118
C0116,09,12,0000,District - Aligarh  12,002004, 1 BENGALI,345,194,151,77,44,33,268,150,118
C0116,09,12,0000,District - Aligarh  12,004000,4 DOGRI,13,10,3,3,3,0,10,7,3
C0116,09,12,0000,District - Aligarh  12,004001, 1 DOGRI,13,10,3,3,3,0,10,7,3
C0116,09,12,0000,District - Aligarh  12,005000,5 GUJARATI,78,43,35,1,1,0,77,42,35
C0116,09,12,0000,District - Aligarh  12,005011, 1 GUJARATI,78,43,35,1,1,0,77,42,35
C0116,09,12,0000,District - Aligarh  12,006000,6 HINDI,2719865,1462291,1257574,2083159,1122920,960239,636706,339371,297335
C0116,09,12,0000,District - Aligarh  12,006008, 1 AWADHI,3,1,2,1,0,1,2,1,1
C0116,09,12,0000,District - Aligarh  12,006045, 2 BHOJPURI,28,21,7,4,4,0,24,17,7
C0116,09,12,0000,District - Aligarh  12,006059, 3 BRAJBHASHA,1781,993,788,1000,547,453,781,446,335
C0116,09,12,0000,District - Aligarh  12,006060, 4 BUNDELI/BUNDELKHANDI,88,22,66,40,2,38,48,20,28
C0116,09,12,0000,District - Aligarh  12,006072, 5 CHHATTISGARHI,103,48,55,0,0,0,103,48,55
C0116,09,12,0000,District - Aligarh  12,006095, 6 GARHWALI,14,6,8,1,0,1,13,6,7
C0116,09,12,0000,District - Aligarh  12,006117, 7 HARYANVI,11,6,5,8,3,5,3,3,0
C0116,09,12,0000,District - Aligarh  12,006118, 8 HINDI,2716626,1460533,1256093,2081490,1122030,959460,635136,338503,296633
C0116,09,12,0000,District - Aligarh  12,006127, 9 JAUNSARI,8,5,3,0,0,0,8,5,3
C0116,09,12,0000,District - Aligarh  12,006148, 10 KHARI BOLI,418,225,193,418,225,193,0,0,0
C0116,09,12,0000,District - Aligarh  12,006162, 11 KUMAUNI,8,6,2,0,0,0,8,6,2
C0116,09,12,0000,District - Aligarh  12,006195, 12 MEWARI,79,45,34,0,0,0,79,45,34
C0116,09,12,0000,District - Aligarh  12,006196, 13 MEWATI,16,12,4,16,12,4,0,0,0
C0116,09,12,0000,District - Aligarh  12,006213, 14 PAHARI,7,4,3,0,0,0,7,4,3
C0116,09,12,0000,District - Aligarh  12,006242, 15 RAJASTHANI,187,92,95,151,75,76,36,17,19
C0116,09,12,0000,District - Aligarh  12,006999,6 Others,488,272,216,30,22,8,458,250,208
C0116,09,12,0000,District - Aligarh  12,007000,7 KANNADA,15,8,7,6,3,3,9,5,4
C0116,09,12,0000,District - Aligarh  12,007013, 1 KANNADA,15,8,7,6,3,3,9,5,4
C0116,09,12,0000,District - Aligarh  12,008000,8 KASHMIRI,94,90,4,5,3,2,89,87,2
C0116,09,12,0000,District - Aligarh  12,008002, 1 KASHMIRI,94,90,4,5,3,2,89,87,2
C0116,09,12,0000,District - Aligarh  12,011000,11 MALAYALAM,77,39,38,16,8,8,61,31,30
C0116,09,12,0000,District - Aligarh  12,011013, 1 MALAYALAM,66,33,33,16,8,8,50,25,25
C0116,09,12,0000,District - Aligarh  12,011999,11 Others,11,6,5,0,0,0,11,6,5
C0116,09,12,0000,District - Aligarh  12,012000,12 MANIPURI,7,7,0,0,0,0,7,7,0
C0116,09,12,0000,District - Aligarh  12,012002, 1 MANIPURI,7,7,0,0,0,0,7,7,0
C0116,09,12,0000,District - Aligarh  12,013000,13 MARATHI,29,17,12,11,7,4,18,10,8
C0116,09,12,0000,District - Aligarh  12,013048, 1 MARATHI,29,17,12,11,7,4,18,10,8
C0116,09,12,0000,District - Aligarh  12,014000,14 NEPALI,178,92,86,69,33,36,109,59,50
C0116,09,12,0000,District - Aligarh  12,014009, 1 NEPALI,178,92,86,69,33,36,109,59,50
C0116,09,12,0000,District - Aligarh  12,015000,15 ORIYA,20,4,16,13,2,11,7,2,5
C0116,09,12,0000,District - Aligarh  12,015031, 1 ORIYA,20,4,16,13,2,11,7,2,5
C0116,09,12,0000,District - Aligarh  12,016000,16 PUNJABI,2514,1312,1202,337,192,145,2177,1120,1057
C0116,09,12,0000,District - Aligarh  12,016018, 1 PUNJABI,2470,1295,1175,337,192,145,2133,1103,1030
C0116,09,12,0000,District - Aligarh  12,016999,16 Others,44,17,27,0,0,0,44,17,27
C0116,09,12,0000,District - Aligarh  12,017000,17 SANSKRIT,7,3,4,3,1,2,4,2,2
C0116,09,12,0000,District - Aligarh  12,017002, 1 SANSKRIT,7,3,4,3,1,2,4,2,2
C0116,09,12,0000,District - Aligarh  12,019000,19 SINDHI,568,291,277,0,0,0,568,291,277
C0116,09,12,0000,District - Aligarh  12,019013, 1 SINDHI,568,291,277,0,0,0,568,291,277
C0116,09,12,0000,District - Aligarh  12,020000,20 TAMIL,18,13,5,4,4,0,14,9,5
C0116,09,12,0000,District - Aligarh  12,020020, 1 TAMIL,18,13,5,4,4,0,14,9,5
C0116,09,12,0000,District - Aligarh  12,021000,21 TELUGU,15,7,8,3,1,2,12,6,6
C0116,09,12,0000,District - Aligarh  12,021035, 1 TELUGU,15,7,8,3,1,2,12,6,6
C0116,09,12,0000,District - Aligarh  12,022000,22 URDU,267923,142715,125208,43601,23087,20514,224322,119628,104694
C0116,09,12,0000,District - Aligarh  12,022014, 1 URDU,267923,142715,125208,43601,23087,20514,224322,119628,104694
C0116,09,12,0000,District - Aligarh  12,028000,28 ARABIC/ARBI,178,86,92,64,30,34,114,56,58
C0116,09,12,0000,District - Aligarh  12,028001, 1 ARABIC/ARBI,178,86,92,64,30,34,114,56,58
C0116,09,12,0000,District - Aligarh  12,030000,30 BHILI/BHILODI,1,1,0,0,0,0,1,1,0
C0116,09,12,0000,District - Aligarh  12,030999,30 Others,1,1,0,0,0,0,1,1,0
C0116,09,12,0000,District - Aligarh  12,040000,40 ENGLISH,225,121,104,170,91,79,55,30,25
C0116,09,12,0000,District - Aligarh  12,040001, 1 ENGLISH,225,121,104,170,91,79,55,30,25
C0116,09,12,0000,District - Aligarh  12,072000,72 KURUKH/ORAON,3,0,3,0,0,0,3,0,3
C0116,09,12,0000,District - Aligarh  12,072009, 1 KURUKH/ORAON,1,0,1,0,0,0,1,0,1
C0116,09,12,0000,District - Aligarh  12,072999,72 Others,2,0,2,0,0,0,2,0,2
C0116,09,12,0000,District - Aligarh  12,123000,123 OTHERS,103,50,53,42,20,22,61,30,31
C0116,09,12,0001,Tehsil - Khair 0001,002000,2 BENGALI,6,1,5,5,1,4,1,0,1
C0116,09,12,0001,Tehsil - Khair 0001,002004, 1 BENGALI,6,1,5,5,1,4,1,0,1
C0116,09,12,0001,Tehsil - Khair 0001,006000,6 HINDI,370857,198915,171942,326362,175000,151362,44495,23915,20580
C0116,09,12,0001,Tehsil - Khair 0001,006008, 1 AWADHI,1,0,1,1,0,1,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,006059, 2 BRAJBHASHA,549,297,252,549,297,252,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,006060, 3 BUNDELI/BUNDELKHANDI,3,0,3,3,0,3,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,006117, 4 HARYANVI,6,1,5,6,1,5,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,006118, 5 HINDI,369864,198380,171484,325369,174465,150904,44495,23915,20580
C0116,09,12,0001,Tehsil - Khair 0001,006148, 6 KHARI BOLI,418,225,193,418,225,193,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,006196, 7 MEWATI,16,12,4,16,12,4,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,011000,11 MALAYALAM,8,3,5,8,3,5,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,011013, 1 MALAYALAM,8,3,5,8,3,5,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,013000,13 MARATHI,2,1,1,2,1,1,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,013048, 1 MARATHI,2,1,1,2,1,1,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,014000,14 NEPALI,2,0,2,1,0,1,1,0,1
C0116,09,12,0001,Tehsil - Khair 0001,014009, 1 NEPALI,2,0,2,1,0,1,1,0,1
C0116,09,12,0001,Tehsil - Khair 0001,015000,15 ORIYA,3,0,3,2,0,2,1,0,1
C0116,09,12,0001,Tehsil - Khair 0001,015031, 1 ORIYA,3,0,3,2,0,2,1,0,1
C0116,09,12,0001,Tehsil - Khair 0001,016000,16 PUNJABI,96,54,42,82,47,35,14,7,7
C0116,09,12,0001,Tehsil - Khair 0001,016018, 1 PUNJABI,96,54,42,82,47,35,14,7,7
C0116,09,12,0001,Tehsil - Khair 0001,022000,22 URDU,1882,1006,876,1755,945,810,127,61,66
C0116,09,12,0001,Tehsil - Khair 0001,022014, 1 URDU,1882,1006,876,1755,945,810,127,61,66
C0116,09,12,0001,Tehsil - Khair 0001,028000,28 ARABIC/ARBI,1,0,1,0,0,0,1,0,1
C0116,09,12,0001,Tehsil - Khair 0001,028001, 1 ARABIC/ARBI,1,0,1,0,0,0,1,0,1
C0116,09,12,0001,Tehsil - Khair 0001,040000,40 ENGLISH,78,39,39,78,39,39,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,040001, 1 ENGLISH,78,39,39,78,39,39,0,0,0
C0116,09,12,0001,Tehsil - Khair 0001,123000,123 OTHERS,35,17,18,35,17,18,0,0,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,002000,2 BENGALI,14,7,7,0,0,0,14,7,7
C0116,09,12,0002,Tehsil - Gabhana ** 0002,002004, 1 BENGALI,14,7,7,0,0,0,14,7,7
C0116,09,12,0002,Tehsil - Gabhana ** 0002,005000,5 GUJARATI,5,3,2,0,0,0,5,3,2
C0116,09,12,0002,Tehsil - Gabhana ** 0002,005011, 1 GUJARATI,5,3,2,0,0,0,5,3,2
C0116,09,12,0002,Tehsil - Gabhana ** 0002,006000,6 HINDI,275655,148257,127398,262326,141158,121168,13329,7099,6230
C0116,09,12,0002,Tehsil - Gabhana ** 0002,006060, 1 BUNDELI/BUNDELKHANDI,8,4,4,0,0,0,8,4,4
C0116,09,12,0002,Tehsil - Gabhana ** 0002,006118, 2 HINDI,275632,148244,127388,262311,141149,121162,13321,7095,6226
C0116,09,12,0002,Tehsil - Gabhana ** 0002,006242, 3 RAJASTHANI,15,9,6,15,9,6,0,0,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,007000,7 KANNADA,4,2,2,0,0,0,4,2,2
C0116,09,12,0002,Tehsil - Gabhana ** 0002,007013, 1 KANNADA,4,2,2,0,0,0,4,2,2
C0116,09,12,0002,Tehsil - Gabhana ** 0002,011000,11 MALAYALAM,15,10,5,1,1,0,14,9,5
C0116,09,12,0002,Tehsil - Gabhana ** 0002,011013, 1 MALAYALAM,11,7,4,1,1,0,10,6,4
C0116,09,12,0002,Tehsil - Gabhana ** 0002,011999,11 Others,4,3,1,0,0,0,4,3,1
C0116,09,12,0002,Tehsil - Gabhana ** 0002,013000,13 MARATHI,1,1,0,0,0,0,1,1,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,013048, 1 MARATHI,1,1,0,0,0,0,1,1,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,016000,16 PUNJABI,98,55,43,17,11,6,81,44,37
C0116,09,12,0002,Tehsil - Gabhana ** 0002,016018, 1 PUNJABI,98,55,43,17,11,6,81,44,37
C0116,09,12,0002,Tehsil - Gabhana ** 0002,020000,20 TAMIL,1,1,0,0,0,0,1,1,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,020020, 1 TAMIL,1,1,0,0,0,0,1,1,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,021000,21 TELUGU,3,1,2,0,0,0,3,1,2
C0116,09,12,0002,Tehsil - Gabhana ** 0002,021035, 1 TELUGU,3,1,2,0,0,0,3,1,2
C0116,09,12,0002,Tehsil - Gabhana ** 0002,022000,22 URDU,2254,1193,1061,1954,1036,918,300,157,143
C0116,09,12,0002,Tehsil - Gabhana ** 0002,022014, 1 URDU,2254,1193,1061,1954,1036,918,300,157,143
C0116,09,12,0002,Tehsil - Gabhana ** 0002,028000,28 ARABIC/ARBI,61,30,31,61,30,31,0,0,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,028001, 1 ARABIC/ARBI,61,30,31,61,30,31,0,0,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,040000,40 ENGLISH,4,3,1,4,3,1,0,0,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,040001, 1 ENGLISH,4,3,1,4,3,1,0,0,0
C0116,09,12,0002,Tehsil - Gabhana ** 0002,123000,123 OTHERS,1,0,1,1,0,1,0,0,0
C0116,09,12,0003,Tehsil - Atrauli 0003,002000,2 BENGALI,24,7,17,12,3,9,12,4,8
